inst_id,inst_name,inst_url,n_auth_invest,daa,lat,lon
3641,"Baruch College, CUNY",http://www.baruch.cuny.edu/,2,TRUE,NA,NA
3649,"Graduate Center, CUNY",https://www.gc.cuny.edu/Home,2,TRUE,NA,NA
3665,Bethel College,https://www.bethelks.edu/,1,TRUE,NA,NA
3675,University of St Andrews,https://www.st-andrews.ac.uk/,2,TRUE,56.3416934,-2.7927521999999954
3692,Randolph-Macon College,http://www.rmc.edu/,1,TRUE,37.7603794,-77.47835179999998
3702,Wilfrid Laurier University,https://www.wlu.ca/,1,TRUE,43.4723532,-80.52633989999998
3708,San Diego State University,https://www.sdsu.edu/,1,TRUE,32.77572170000001,-117.07188930000001
3710,York University,http://www.yorku.ca,2,TRUE,43.7734535,-79.50186839999998
3722,King's University College at the University of Western Ontario,https://www.kings.uwo.ca/,1,TRUE,NA,NA
3729,University of San Francisco,https://www.usfca.edu/,1,TRUE,NA,NA
3730,Mercy College,https://www.mercy.edu/,1,TRUE,41.0221144,-73.87453909999999
3740,Nationwide Children's Hospital,http://www.nationwidechildrens.org/,1,TRUE,39.9531241,-82.97957429999997
3771,Hartwick College,https://www.hartwick.edu/,1,TRUE,NA,NA
3793,Macalester College,https://www.macalester.edu/,1,TRUE,NA,NA
3797,Victoria University of Wellington,https://www.victoria.ac.nz/,2,TRUE,NA,NA
3805,University of Regina,https://www.uregina.ca/,1,TRUE,50.41701339999999,-104.58848999999998
3821,University of Magdeburg,https://www.ovgu.de/en/University.html,1,TRUE,NA,NA
3840,National University of Singapore,http://www.nus.edu.sg/,3,TRUE,1.2966426,103.77639390000002
3843,William Paterson University,https://www.wpunj.edu/,2,TRUE,NA,NA
3857,Pontifical Catholic University of Rio Grande do Sul,http://www.pucrs.br/en/,1,TRUE,NA,NA
3865,University of Turku,http://www.utu.fi/en/Pages/home.aspx,1,TRUE,NA,NA
3892,University of Konstanz,https://www.uni-konstanz.de/en/,1,TRUE,NA,NA
3893,Metropolitan State University of Denver,https://www.msudenver.edu/,1,TRUE,NA,NA
3933,New School University,https://www.newschool.edu/,1,TRUE,NA,NA
3944,University of York,https://www.york.ac.uk/,1,TRUE,53.9455334,-1.0561666999999488
3948,University of Guadalajara,http://www.udg.mx/en/welcome-university-guadalajara,1,TRUE,NA,NA
3949,Chinese University of Hong Kong,http://www.cuhk.edu.hk/english/index.html,2,TRUE,NA,NA
3950,Federal University of Minas Gerais,https://ufmg.br/international-visitors,1,TRUE,NA,NA
3960,University of Potsdam,http://www.uni-potsdam.de/en/university-of-potsdam.html,1,TRUE,NA,NA
4008,Bogazici University,http://www.boun.edu.tr/en_US,4,TRUE,NA,NA
4017,University of Memphis,http://www.memphis.edu/,1,TRUE,35.118741,-89.937141
4028,College of Idaho,https://www.collegeofidaho.edu/,1,TRUE,NA,NA
4029,University of Auckland,https://www.auckland.ac.nz/en.html,2,TRUE,-36.8523378,174.76910729999997
4074,University of L'Aquila,http://www.univaq.it/en/index.php,1,TRUE,NA,NA
4271,Kansas State University,http://www.k-state.edu/,1,TRUE,39.1974437,-96.58472489999997
4305,Nanyang Technological University,http://www.ntu.edu.sg/,6,TRUE,NA,NA
4315,University of Belgrade,http://www.bg.ac.rs/en/,1,TRUE,NA,NA
4316,The University of Hong Kong,https://www.hku.hk/,1,TRUE,NA,NA
4391,University of North Florida,http://www.unf.edu/,1,TRUE,30.2661204,-81.50723140000002
4443,Medical University of South Carolina,https://www.musc.edu/,1,TRUE,NA,NA
4461,National Acoustic Laboratories,https://www.nal.gov.au/,1,TRUE,NA,NA
4462,Ruhr University Bochum,https://www.ruhr-uni-bochum.de/,2,TRUE,NA,NA
4498,Gordon College,https://www.gordon.edu/,1,TRUE,NA,NA
4502,University of Hamburg,https://www.uni-hamburg.de/en.html,2,TRUE,NA,NA
4504,Bundeswehr University Munich,https://www.unibw.de/home,1,TRUE,NA,NA
4524,University of Neuchatel,https://www.unine.ch/,1,TRUE,NA,NA
4531,Texas State University,https://www.txstate.edu/,2,TRUE,NA,NA
4536,Wingate University,https://www.wingate.edu/,3,TRUE,NA,NA
4551,Trinity University,https://new.trinity.edu/,1,TRUE,NA,NA
4562,Hunter New England Health,http://www.hnehealth.nsw.gov.au/,1,TRUE,NA,NA
4570,Federal University of Paraiba,http://www.ufpb.br/,1,TRUE,NA,NA
4608,"College at Brockport, SUNY",https://www.brockport.edu/,1,TRUE,NA,NA
4625,Politehnica University of Bucharest,https://upb.ro/en/,1,TRUE,NA,NA
4631,University of Campania Luigi Vanvitelli,http://www.unicampania.it/,1,TRUE,NA,NA
4659,University of Kentucky,http://www.uky.edu/,3,TRUE,38.0306511,-84.50396969999997
4681,Amsterdam University College,http://www.auc.nl/,1,TRUE,NA,NA
4684,Hampshire College,https://www.hampshire.edu/,1,TRUE,NA,NA
4709,Reed College,https://www.reed.edu/,1,TRUE,NA,NA
4710,Emirates College for Advanced Education,http://www.ecae.ac.ae/,1,TRUE,NA,NA
4734,Yeshiva University,https://www.yu.edu/,1,TRUE,NA,NA
4735,University of Oslo,https://www.uio.no/,1,TRUE,59.9399586,10.721749600000066
4761,University of Alabama,https://www.ua.edu/,2,TRUE,NA,NA
4768,Illinois State University,https://illinoisstate.edu/,3,TRUE,NA,NA
4803,Central Michigan University,https://www.cmich.edu,1,TRUE,NA,NA
4808,University College London,https://www.ucl.ac.uk/,1,TRUE,51.52455920000001,-0.1340400999999929
4831,Ben-Gurion University of the Negev,http://in.bgu.ac.il/en,2,TRUE,NA,NA
4890,Australian National University,http://www.anu.edu.au/,1,TRUE,NA,NA
4891,Okayama University,http://www.okayama-u.ac.jp/index_e.html,1,TRUE,NA,NA
4896,Denison University,https://denison.edu/,2,TRUE,NA,NA
4897,Missouri State University,https://www.missouristate.edu/,1,TRUE,NA,NA
4920,Saint Vincent College,http://www.stvincent.edu/,1,TRUE,NA,NA
4932,Truman State University,https://www.truman.edu/,1,TRUE,NA,NA
4940,Bradley University,https://www.bradley.edu/,2,TRUE,NA,NA
4953,Dickinson College,https://www.dickinson.edu/,1,TRUE,NA,NA
4961,Duke Kunshan University,https://dukekunshan.edu.cn/en,1,TRUE,NA,NA
4965,Anna Maria College,https://www.annamaria.edu/,1,TRUE,NA,NA
4968,Misericordia University,https://www.misericordia.edu,1,TRUE,NA,NA
4987,Carthage College,https://www.carthage.edu/,2,TRUE,NA,NA
4990,Augsburg University,http://www.augsburg.edu/,1,TRUE,NA,NA
4993,Strategic Education Research Partnership (SERP) Institute,https://serpinstitute.org/,1,TRUE,NA,NA
4997,Georgia College & State University,http://www.gcsu.edu/,1,TRUE,NA,NA
5022,Indiana Wesleyan University,https://www.indwes.edu/,2,TRUE,NA,NA
5042,Loyola University Maryland,https://www.loyola.edu/,1,TRUE,NA,NA
5069,University of Brest,https://www.univ-brest.fr/GB,1,TRUE,NA,NA
5070,"University of Wisconsin, Stout",https://www.uwstout.edu/,1,TRUE,NA,NA
5086,Central New Mexico College,https://www.cnm.edu/,1,TRUE,NA,NA
5101,Spokane Community College,http://scc.spokane.edu/,1,TRUE,NA,NA
5102,The University of Edinburgh,https://www.ed.ac.uk/home,3,TRUE,NA,NA
5103,Union College,https://www.union.edu/,1,TRUE,NA,NA
5129,Colombian School of Engineering Julio Garavito,https://www.escuelaing.edu.co/es/,1,TRUE,NA,NA
5156,"University of Wisconsin, Parkside",https://www.uwp.edu/,1,TRUE,NA,NA
5159,Longwood University,http://www.longwood.edu/,1,TRUE,NA,NA
5175,Florida Atlantic University,https://www.fau.edu/,2,TRUE,NA,NA
5176,Drew University,https://www.drew.edu/,1,TRUE,NA,NA
5208,Sidra Medicine,https://www.sidra.org/,1,TRUE,NA,NA
5211,"Pablo de Olavide University, Seville",https://www.upo.es,1,TRUE,NA,NA
5235,College of Southern Nevada,https://www.csn.edu/,0,TRUE,NA,NA
5236,James Madison University,https://www.jmu.edu/,1,TRUE,NA,NA
5237,PES University,http://pesitsouth.pes.edu/,1,TRUE,NA,NA
5257,Maryville University,https://www.maryville.edu/,1,TRUE,NA,NA
5258,University of Baltimore,http://www.ubalt.edu,1,TRUE,NA,NA
5262,University of Nottingham,https://www.nottingham.ac.uk/,2,TRUE,NA,NA
5269,University of Mississippi,https://olemiss.edu/,2,TRUE,NA,NA
5274,University of Zurich,http://www.uzh.ch/en.html,2,TRUE,NA,NA
5280,Utah State University,https://www.usu.edu/,1,TRUE,NA,NA
5286,"Indiana University, South Bend",https://www.iusb.edu/,1,TRUE,NA,NA
5297,Mercer University,https://www.mercer.edu/,1,TRUE,NA,NA
5300,MedStar Health Research Institute,https://www.medstarhealth.org/mhri/,1,TRUE,NA,NA
5315,Saint Joseph's University,https://www.sju.edu/,1,TRUE,39.9946832,-75.24164050000002
5327,Viterbo University,https://www4.viterbo.edu/,0,TRUE,NA,NA
5331,Drexel University,https://drexel.edu/,1,TRUE,NA,NA
5359,Columbus State University,https://www.columbusstate.edu/,1,TRUE,NA,NA
5393,Methodist University,http://www.methodist.edu/,1,TRUE,NA,NA
5398,High Point University,http://www.highpoint.edu/,1,TRUE,NA,NA
5399,Brevard College,https://brevard.edu/,1,TRUE,NA,NA
5401,King's College London,https://www.kcl.ac.uk/,1,TRUE,NA,NA
5402,University of Granada,https://www.ugr.es/,1,TRUE,NA,NA
5407,Texas Tech University,https://www.ttu.edu/,2,TRUE,NA,NA
5408,Pacific Lutheran University,https://www.plu.edu/,1,TRUE,NA,NA
5410,Federal University of Santa Catarina,https://ufsc.br/,1,TRUE,NA,NA
5417,Muppets University,NA,0,FALSE,NA,NA
5420,Massachusetts General Hospital,https://www.massgeneral.org/,1,TRUE,NA,NA
5423,California Institute of Integral Studies,https://www.ciis.edu/,1,TRUE,NA,NA
5458,"University of Missouri, Columbia",https://missouri.edu/,0,TRUE,NA,NA
5468,Keimyung University,http://www.kmu.ac.kr/english/,1,TRUE,NA,NA
5469,SRI International,https://www.sri.com/,2,TRUE,NA,NA
5535,University of Newcastle,https://www.newcastle.edu.au/,1,TRUE,NA,NA
5540,SickKids,https://www.sickkids.ca/,1,TRUE,NA,NA
5543,Keil University,https://www.uni-kiel.de/en/,1,TRUE,NA,NA
5544,Pamukkale University,http://www.pau.edu.tr/pau/en,1,TRUE,NA,NA
5550,Portland State University,https://www.pdx.edu/,1,TRUE,NA,NA
5562,New University of Lisbon,https://www.unl.pt/en,0,TRUE,NA,NA
5571,University Health Network,https://www.uhn.ca/TorontoRehab/,2,TRUE,NA,NA
5578,Muhlenberg College,https://www.muhlenberg.edu/,1,TRUE,NA,NA
5582,Dominican College,https://www.dc.edu/,1,TRUE,NA,NA
5586,Dalton State College,https://www.daltonstate.edu/,1,TRUE,NA,NA
5588,Spring Hill College,https://www.shc.edu/,1,TRUE,NA,NA
5589,Spelman College,http://www.spelman.edu/,1,TRUE,NA,NA
5595,"University of Massachusetts, Dartmouth",https://www.umassd.edu/,1,TRUE,NA,NA
5672,SUNY College at Old Westbury,https://www.oldwestbury.edu/,1,TRUE,NA,NA
5673,Middle Tennessee State University,https://www.mtsu.edu/,1,TRUE,NA,NA
5674,"Osaka City University, Graduate School of Medicine",http://www.med.osaka-u.ac.jp/eng/,1,TRUE,NA,NA
5703,"Ohio State University, Lima",https://lima.osu.edu/,1,TRUE,NA,NA
5705,"Pennsylvania State University, Worthington-Scranton",https://scranton.psu.edu/,0,TRUE,NA,NA
5706,"Pennsylvania State University, Brandywine",https://brandywine.psu.edu/,3,TRUE,NA,NA
5707,"Pennsylvania State University, Applied Research Laboratory",https://arl.psu.edu/,1,TRUE,NA,NA
5708,"Pennsylvania State University, Abington",https://abington.psu.edu/,1,TRUE,NA,NA
5711,Kwantlen Polytechnic University,https://www.kpu.ca/,2,TRUE,NA,NA
5720,Assumption College,https://www.assumption.edu/,1,TRUE,NA,NA
5722,Haverford College,https://www.haverford.edu/,1,TRUE,NA,NA
5731,MGH Institute of Health Professions,https://www.mghihp.edu/,1,TRUE,NA,NA
5734,Carroll University,https://www.carrollu.edu/,1,TRUE,NA,NA
5737,The University of Sydney,http://sydney.edu.au/,1,TRUE,-33.888584,151.18734730000006
5763,Robert Bosch Hospital,https://www.rbk.de/,1,TRUE,NA,NA
5764,Western Oregon University,https://www.wou.edu/,1,TRUE,NA,NA
5774,University of Kent,https://www.kent.ac.uk/,2,TRUE,51.29846690000001,1.0709944000000178
5775,"University of North Carolina, Charlotte",https://www.uncc.edu/,1,TRUE,NA,NA
5787,Presbyterian College,https://www.presby.edu/,1,TRUE,NA,NA
5788,"University of Colorado, Denver",http://www.ucdenver.edu/,1,TRUE,NA,NA
5829,Marywood University,http://www.marywood.edu/,1,TRUE,NA,NA
5848,Rowan University,https://www.rowan.edu/,1,TRUE,NA,NA
5852,The Hebrew University of Jerusalem,https://new.huji.ac.il/en,1,TRUE,NA,NA
5855,Emerson College,https://www.emerson.edu/,1,TRUE,NA,NA
5924,Tilburg University,https://www.tilburguniversity.edu/,1,TRUE,NA,NA
5972,University of Plymouth,https://www.plymouth.ac.uk,1,TRUE,NA,NA
6027,Augustana College,https://www.augustana.edu/,1,TRUE,NA,NA
6065,University of Osnabrueck,https://www.uni-osnabrueck.de/en/home.html,0,FALSE,NA,NA
6066,University of Osnabrueck,https://www.uni-osnabrueck.de/en/home.html,1,TRUE,NA,NA
6142,Brock University,https://brocku.ca/,2,TRUE,NA,NA
6149,University of North Texas,https://www.unt.edu/,2,TRUE,NA,NA
6165,"Rutgers University, Camden",https://www.camden.rutgers.edu/,1,TRUE,NA,NA
6166,University of Pecs,https://international.pte.hu/,1,TRUE,NA,NA
6179,Meritorious Autonomous University of Puebla,https://www.buap.mx/,1,TRUE,NA,NA
6190,Karolinska Institute,https://ki.se/en,1,TRUE,NA,NA
6202,Saint Anselm College,https://www.anselm.edu/,1,TRUE,NA,NA
6211,Chapman University,https://www.chapman.edu/index.aspx,2,TRUE,NA,NA
6238,Bielefeld University,https://www.uni-bielefeld.de/(en)/,1,TRUE,NA,NA
6280,"University of Colorado, Colorado Springs",https://www.uccs.edu/,1,TRUE,NA,NA
6290,Baylor University,https://www.baylor.edu/,2,TRUE,NA,NA
6291,South China University of Technology,https://www.scut.edu.cn/en/,1,TRUE,NA,NA
6318,Belmont University,http://www.belmont.edu/,1,TRUE,NA,NA
6341,Queen Mary University of London,https://www.qmul.ac.uk/,1,TRUE,NA,NA
6395,"University of Louisiana, Monroe",https://www.ulm.edu/,1,TRUE,NA,NA
6492,Elon University,https://www.elon.edu/,1,TRUE,NA,NA
6540,University of Zaragoza,http://www.unizar.es/,1,TRUE,NA,NA
6553,Tel Aviv University,https://english.tau.ac.il/,2,TRUE,32.1133141,34.80438770000001
6679,Birmingham-Southern College,https://www.bsc.edu/index.html,1,TRUE,NA,NA
6740,"University of Applied Sciences, Potsdam",https://www.potsdam.de/node/276355,1,TRUE,NA,NA
6750,Western University,https://www.uwo.ca/,1,TRUE,NA,NA
6760,Amrita Vishwa Vidyapeetham,https://www.amrita.edu/,1,TRUE,NA,NA
6801,"Indiana University, Purdue University Indianapolis",https://www.iupui.edu/,1,TRUE,NA,NA
6822,National School of Engineers of Carthage (ENICarthage),http://www.enicarthage.rnu.tn/,1,TRUE,NA,NA
6861,University of Milano-Bicocca,https://www.unimib.it/,1,TRUE,NA,NA
6865,Athens State University,https://www.athens.edu/,1,TRUE,NA,NA
6934,"Borough of Manhattan Community College, CUNY",https://www.bmcc.cuny.edu/,1,TRUE,NA,NA
6945,Avila University,https://www.avila.edu/,1,TRUE,NA,NA
6946,Kyoto University,http://www.kyoto-u.ac.jp/en,1,TRUE,35.0262444,135.7808218
6952,University of Bologna,https://www.unibo.it/it,1,TRUE,NA,NA
6959,Taif University,https://www.tu.edu.sa/En/,1,TRUE,NA,NA
6969,University of Strathclyde,https://www.strath.ac.uk/,1,TRUE,NA,NA
7054,Mount Holyoke College,https://www.mtholyoke.edu/,1,TRUE,NA,NA
7059,American University,https://www.american.edu/,1,TRUE,NA,NA
7061,University of Antwerp,https://www.uantwerpen.be/en/,1,TRUE,NA,NA
7062,Auburn University,https://www.auburn.edu/,1,TRUE,NA,NA
7068,"University of Nebraska, Omaha",https://www.unomaha.edu/,1,TRUE,NA,NA
7087,Iowa State University,https://www.iastate.edu/,1,TRUE,NA,NA
7089,"University of Maryland, Baltimore County",https://www.umbc.edu/,1,TRUE,NA,NA
7108,Ohio Dominican University,https://www.ohiodominican.edu/,1,TRUE,NA,NA
7121,"Queen's University, Belfast",https://www.qub.ac.uk/,1,TRUE,NA,NA
7143,Open University,http://www.open.ac.uk/,1,TRUE,NA,NA
7144,St. Olaf College,https://wp.stolaf.edu/,1,TRUE,NA,NA
7158,University of Montreal,https://www.umontreal.ca/en/,1,TRUE,NA,NA
7197,Anglia Ruskin University,https://aru.ac.uk/,1,TRUE,NA,NA
7199,Arctic University of Norway,https://en.uit.no/startsida,1,TRUE,NA,NA
7356,National Taiwan University,https://www.ntu.edu.tw/english/,1,TRUE,NA,NA
7357,University of Chester,https://www1.chester.ac.uk/,1,TRUE,NA,NA
7371,University of Girona,https://www.udg.edu/en/,1,TRUE,NA,NA
7373,National Institute for Basic Biology,https://www.nibb.ac.jp/en/,1,TRUE,NA,NA
7378,Palo Alto University,https://www.paloaltou.edu/,1,TRUE,NA,NA
7387,Jissen Women's University,https://www.jissen.ac.jp/en/,1,TRUE,NA,NA
7390,University of Texas at Tyler,https://www.uttyler.edu/,1,TRUE,NA,NA
7421,Kingston University London,http://www.kingston.ac.uk/,1,TRUE,51.4032431,-0.30348819999994703
7428,MEF University,https://www.mef.edu.tr/en,1,TRUE,NA,NA
7595,American University of Beirut,https://www.aub.edu.lb/,1,TRUE,NA,NA
7600,Bar-Ilan University,https://www1.biu.ac.il/indexE.php,1,TRUE,NA,NA
7601,East China Normal University,http://english.ecnu.edu.cn/,1,TRUE,NA,NA
7602,University of Tehran,https://ut.ac.ir/en,1,TRUE,NA,NA
7615,"Brigham Young University, Idaho",https://www.byui.edu/,1,TRUE,NA,NA
7642,"University of Nevada, Reno",https://www.unr.edu/,1,TRUE,NA,NA
7646,Sri Lanka Institute of Information Technology,https://www.sliit.lk/,1,TRUE,NA,NA
7649,Clarkson University,https://www.clarkson.edu/,1,TRUE,NA,NA
7654,University of Manchester,https://www.manchester.ac.uk/,1,TRUE,53.4668498,-2.2338836999999785
7658,Brunel University London,https://www.brunel.ac.uk/,2,TRUE,NA,NA
7660,Pontifical Catholic University of Rio de Janeiro,http://www.puc-rio.br/english/,1,TRUE,NA,NA
7673,Worcester State University,https://www.worcester.edu/,1,TRUE,NA,NA
7674,"University of Applied Sciences, Jena",https://www.eah-jena.de/de-de,1,TRUE,NA,NA
7692,Wofford College,https://www.wofford.edu/,1,TRUE,NA,NA
7723,University of Northern Colorado,https://www.unco.edu/,1,TRUE,NA,NA
7734,Leiden University Medical Center,https://www.lumc.nl/,1,TRUE,NA,NA
7799,Wheaton College,https://www.wheaton.edu/,1,TRUE,41.86833,-88.09962200000001
7811,Weber State University,https://www.weber.edu/,1,TRUE,NA,NA
7812,California Lutheran University,https://www.callutheran.edu/,1,TRUE,NA,NA
7835,"University of British Columbia, Okanagan",https://ok.ubc.ca/,1,TRUE,NA,NA
